"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-mir-18b",4.60529441577141,0.648611472509504,0.194625297912301,3.33261646593224,0.000860334529299307,0.00229422541146482
"hsa-mir-1908",0.0404348899245749,-0.142414111362052,1.64301827619181,-0.0866783488812671,0.930927186722817,NA
"hsa-mir-1909",0.0702066435465793,0.0204361016816233,1.20433353887239,0.0169688055858325,0.986461501724268,NA
"hsa-mir-190a",15.3689284670365,-0.556892627135923,0.118063280336363,-4.71689949279177,2.39465911657249e-06,8.82737086109073e-06
"hsa-mir-190b",1.91744682602156,0.913405278994595,0.274306333904274,3.32987308748529,0.000868855765141549,0.00230313361394414
"hsa-mir-191",1504.95499322579,0.87265721021605,0.0859508618134344,10.1529780133007,3.21403241093736e-24,4.73912230004882e-23
"hsa-mir-1910",0.055053884974656,-0.15232525429195,1.35349891753823,-0.11254183680398,0.910393799453387,NA
"hsa-mir-1911",5.41006296886744,-0.457321445289375,0.309966644335442,-1.47538921895889,0.140107932167215,0.234968671221697
"hsa-mir-1912",2.45329945941329,-0.822745610976694,0.383024876065792,-2.14802134897205,0.031712059520879,0.062922081160161
"hsa-mir-1913",0.0762325120419735,-0.127672011825028,1.25464410846313,-0.10175954357401,0.918947538447497,NA
"hsa-mir-1914",0.0792317156196741,0.0761788253309608,1.20094534811965,0.0634323830391082,0.949422201228826,NA
"hsa-mir-192",892.60551081507,-0.0779144995145044,0.100443724084609,-0.775703014046679,0.43792435984364,0.587021601786841
"hsa-mir-193a",650.733878380769,-0.263149903211953,0.0835724262945166,-3.1487646689183,0.00163962174197441,0.0041515001682315
"hsa-mir-193b",140.361871860775,0.0701161776590651,0.103261208938205,0.679017594119252,0.497126714096367,0.652424588133452
"hsa-mir-194-1",247.558060633787,0.174498281126972,0.082846950107668,2.10627284287707,0.035180658880144,0.0692561661724301
"hsa-mir-194-2",272.318113514244,0.212896853986035,0.0819567579149211,2.59767296074647,0.00938578382013267,0.0210689833813127
"hsa-mir-195",310.668362886165,-0.263822902788277,0.0934950172760899,-2.82178570018561,0.00477570780353066,0.0111615424676411
"hsa-mir-196a-1",7.00137217514928,-0.892834099033425,0.19725153593349,-4.52637336793399,6.00045274582518e-06,2.07941956906016e-05
"hsa-mir-196a-2",8.58929705779281,-0.597065362290465,0.195063448989317,-3.06087770612098,0.00220689213550759,0.00545915422993982
"hsa-mir-196b",2556.40852504874,0.489407605096174,0.101652363284502,4.81452264642814,1.47552170934878e-06,5.77912669494938e-06
"hsa-mir-197",592.54098969382,0.588808611809891,0.0760912466397195,7.73819115617609,1.00841157164894e-14,8.81773839395355e-14
"hsa-mir-1976",16.4875581379736,0.334093350502038,0.0943665454775947,3.54037915461641,0.000399552568289001,0.00113811943694443
"hsa-mir-198",0.102953626126826,0.152559417865026,1.08797886505563,0.14022277708237,0.888483976186076,NA
"hsa-mir-199a-1",3068.75056188932,-0.244826795348482,0.0714963732089035,-3.42432468054189,0.000616329376077512,0.0016853806938556
"hsa-mir-199a-2",5028.67549143216,-0.32597537267183,0.0725461055516448,-4.49335453906305,7.01099164995232e-06,2.40742726975532e-05
"hsa-mir-199b",6495.45913703734,-0.357418669423397,0.0755749075062979,-4.72932989555577,2.25262099502605e-06,8.34468467122951e-06
"hsa-mir-19a",76.661003793169,1.04369653271079,0.128302029770382,8.13468449859026,4.1301253600272e-16,3.83438798856846e-15
"hsa-mir-19b-1",331.50520381928,1.24187095536238,0.107310252589771,11.5727148654643,5.66609109877611e-31,1.42030016875988e-29
"hsa-mir-19b-2",311.478438295277,1.2813342440071,0.109178598641455,11.7361301569278,8.32073858132051e-32,2.15765359074242e-30
"hsa-mir-200a",2017.35175338328,0.345043353793423,0.165922654923294,2.07954335080364,0.0375674376137138,0.0733784755467865
"hsa-mir-200b",2992.37112012305,0.422033691554604,0.165793206695126,2.54554272739699,0.0109108010134821,0.0242749182311792
"hsa-mir-200c",48337.52176343,1.51606951692868,0.10378074742829,14.6083888823045,2.48320990382403e-48,4.66843461918918e-46
"hsa-mir-202",2.66980091186663,-0.137496484257402,0.230731340731394,-0.595915941984963,0.551231382683722,0.702980914153328
"hsa-mir-203a",7013.51238672291,0.519457585320324,0.109330678355491,4.75125182733519,2.02161170249792e-06,7.5634427874549e-06
"hsa-mir-203b",8.32449503551328,-1.58290421992424,0.232975770650253,-6.79428687157567,1.08849600860878e-11,7.50962383920923e-11
"hsa-mir-204",100.280653616862,-1.96883989747985,0.145290663598884,-13.5510420883986,7.81132630922875e-42,5.3401067132182e-40
"hsa-mir-205",3611.88049242369,-1.0632659898678,0.220449376630356,-4.82317530727545,1.41290684627928e-06,5.59213657053693e-06
"hsa-mir-206",246.447270623125,-0.890997578002295,0.629891112574006,-1.41452635259656,0.157207415502955,0.255887394931216
"hsa-mir-208a",0.107251493398415,-0.740355030403132,1.45349058909903,-0.509363483985167,0.610497466933985,NA
"hsa-mir-208b",0.59370882999783,-0.0144739548555847,1.23946907750853,-0.0116775441342022,0.990682879582619,0.993968734372834
"hsa-mir-20a",980.087382622159,1.62391116665721,0.11435224706284,14.2009554544635,9.03717946328505e-46,1.13265982606506e-43
